product_id,product_name,product_url,current_price,original_price,discount_rate,rating,review_count,delivery_badge,is_rocket,crawled_at
3180741512,"나우푸드 실리마린 밀크 시슬 추출물 300mg 베지 캡슐, 200정, 1개",https://www.coupang.com/vp/products/7156986260?itemId=13254294391&vendorItemId=3180741512&pickType=COU_PICK&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=0&rank=0,"25,050원","47,510원",47%,5.0,79568,조건부 무료배송,True,2025-09-03T11:33:38.919369
3180741511,"나우푸드 더블 스트랭스 L-아르기닌 1000mg 타블렛, 120정, 1개",https://www.coupang.com/vp/products/7066907732?itemId=5013025207&vendorItemId=3180741511&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=1&rank=1,"19,500원","30,230원",35%,5.0,25033,조건부 무료배송,True,2025-09-03T11:33:38.919728
3265972233,"나우푸드 프로바이오틱-10 유산균 250억 베지 캡슐, 100정, 1개",https://www.coupang.com/vp/products/2638550?itemId=12788104766&vendorItemId=3265972233&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=2&rank=2,"29,990원","53,990원",44%,5.0,15014,무료배송,True,2025-09-03T11:33:38.920138
3087575897,"나우푸드 데일리 비츠 멀티비타민 & 미네랄 타블렛, 250정, 1개",https://www.coupang.com/vp/products/209272?itemId=24200226781&vendorItemId=3087575897&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=3&rank=3,"27,950원","34,550원",19%,5.0,12027,무료배송,True,2025-09-03T11:33:38.920463
70393847458,"나우푸드 멀레큐럴리 디스틸드 오메가3 1000mg 피쉬 소프트젤, 200정, 1개",https://www.coupang.com/vp/products/35838053?itemId=68202&vendorItemId=70393847458&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=4&rank=4,"18,840원","21,660원",13%,5.0,16146,조건부 무료배송,True,2025-09-03T11:33:38.920750
70393847077,"나우푸드 울트라 오메가 3 500 EPA & 250 DHA 1000mg 피쉬 소프트젤, 180정, 1개",https://www.coupang.com/vp/products/7559679373?itemId=10076200032&vendorItemId=70393847077&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=5&rank=5,"37,140원","42,690원",13%,5.0,35629,무료배송,True,2025-09-03T11:33:38.921033
3086574774,"나우푸드 아연 50mg, 250정, 1개",https://www.coupang.com/vp/products/6395389697?itemId=12107900018&vendorItemId=3086574774&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=6&rank=6,"12,040원","15,110원",20%,5.0,20075,조건부 무료배송,True,2025-09-03T11:33:38.921311
3531485704,"나우푸드 글루타티온 500mg 베지 캡슐, 60정, 1개",https://www.coupang.com/vp/products/208403063?itemId=220021146&vendorItemId=3531485704&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=7&rank=7,"27,060원","31,110원",13%,5.0,5038,무료배송,True,2025-09-03T11:33:38.921583
3180742161,"나우푸드 L-카르니틴 1000 mg 타블렛, 100정, 1개",https://www.coupang.com/vp/products/7648633891?itemId=20733109053&vendorItemId=3180742161&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=8&rank=8,"27,970원","71,270원",60%,5.0,6505,무료배송,True,2025-09-03T11:33:38.921855
3085763155,"나우푸드 마그네슘 캡 400mg 베지 캡슐, 180정, 1개",https://www.coupang.com/vp/products/26208?itemId=65370&vendorItemId=3085763155&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=9&rank=9,"14,790원","19,430원",23%,5.0,8041,조건부 무료배송,True,2025-09-03T11:33:38.922203
88994209167,"나우푸드 글루타티온 500mg 베지 캡슐, 1개, 120정",https://www.coupang.com/vp/products/7951161937?itemId=19370850391&vendorItemId=88994209167&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=10&rank=10,"44,650원","51,330원",13%,5.0,1939,무료배송,True,2025-09-03T11:33:38.922517
4183833410,"나우푸드 커큐민 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/5573663?itemId=24195362584&vendorItemId=4183833410&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=11&rank=11,"35,260원","40,530원",13%,5.0,2413,무료배송,True,2025-09-03T11:33:38.922792
88994209514,"나우푸드 메가 D-3 5000 lU & MK-7 180mcg 캡슐, 1개, 120정",https://www.coupang.com/vp/products/7951161811?itemId=21946377917&vendorItemId=88994209514&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=12&rank=12,"27,570원","31,700원",13%,5.0,487,무료배송,True,2025-09-03T11:33:38.923067
3270590452,"나우푸드 아담 슈페리어 남성용 멀티 타블렛, 120정, 1개",https://www.coupang.com/vp/products/2367257?itemId=2076403&vendorItemId=3270590452&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=13&rank=13,"31,720원","47,510원",33%,5.0,1573,무료배송,True,2025-09-03T11:33:38.923339
70393847331,"나우푸드 마그네슘 글리시네이트 타블렛, 180정, 1개",https://www.coupang.com/vp/products/1366689007?itemId=23951551099&vendorItemId=70393847331&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=14&rank=14,"23,400원","26,900원",13%,5.0,5023,조건부 무료배송,True,2025-09-03T11:33:38.923657
3086380344,"나우푸드 케르세틴 브로멜라인 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/29343?itemId=5845444092&vendorItemId=3086380344&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=15&rank=15,"27,680원","34,550원",19%,5.0,3079,무료배송,True,2025-09-03T11:33:38.923936
3272554194,"나우푸드 C-1000 타블렛, 250정, 1개",https://www.coupang.com/vp/products/2666401?itemId=2448398&vendorItemId=3272554194&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=16&rank=16,"22,050원","25,350원",13%,5.0,7428,조건부 무료배송,True,2025-09-03T11:33:38.924217
3086361459,"나우푸드 CoQ10 100mg 소프트젤, 150정, 1개",https://www.coupang.com/vp/products/8402647744?itemId=24143102323&vendorItemId=3086361459&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=17&rank=17,"35,610원","60,470원",41%,5.0,2687,무료배송,True,2025-09-03T11:33:38.924497
3087575875,"나우푸드 데일리 비츠 멀티비타민 & 미네랄 타블렛, 100정, 1개",https://www.coupang.com/vp/products/209272?itemId=24071636506&vendorItemId=3087575875&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=18&rank=18,"15,030원","17,090원",12%,5.0,12027,조건부 무료배송,True,2025-09-03T11:33:38.924773
3265897568,"나우푸드 울트라 오메가3-D 600EPA 300DHA 피쉬 소프트젤, 180정, 1개",https://www.coupang.com/vp/products/1969918?itemId=8797674&vendorItemId=3265897568&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=19&rank=19,"40,260원","53,990원",25%,5.0,3690,무료배송,True,2025-09-03T11:33:38.925045
3180780224,"나우푸드 루테인 10mg 소프트젤, 120정, 1개",https://www.coupang.com/vp/products/438506?itemId=1199608&vendorItemId=3180780224&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=20&rank=20,"16,260원","29,150원",44%,5.0,9444,조건부 무료배송,True,2025-09-03T11:33:38.925325
3086438015,"나우푸드 브로멜라인 2400GDU/g-500mg 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/29245?itemId=70260&vendorItemId=3086438015&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=21&rank=21,"28,260원","32,490원",13%,5.0,3000,무료배송,True,2025-09-03T11:33:38.925598
90023172010,"나우푸드 Super Enzymes 캡슐, 1개, 180정",https://www.coupang.com/vp/products/8673673748?itemId=16189356070&vendorItemId=90023172010&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=22&rank=22,"31,990원","36,780원",13%,5.0,237,무료배송,True,2025-09-03T11:33:38.925876
72495291625,"나우푸드 비오틴 5000mcg 베지 캡슐 비건, 120정, 1개",https://www.coupang.com/vp/products/1955584555?itemId=23409820872&vendorItemId=72495291625&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=23&rank=23,"12,770원",,,5.0,14260,조건부 무료배송,True,2025-09-03T11:33:38.926146
4503633707,"나우푸드 L-리신 1000mg 타블렛, 250정, 1개",https://www.coupang.com/vp/products/4004931?itemId=21566692857&vendorItemId=4503633707&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=24&rank=24,"22,970원",,,5.0,1538,조건부 무료배송,True,2025-09-03T11:33:38.926415
3275509624,"나우푸드 포스파티딜 세린 100mg 베지 캡슐 비건, 120정, 1개",https://www.coupang.com/vp/products/3250936?itemId=65397&vendorItemId=3275509624&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=25&rank=25,"41,620원","64,790원",35%,5.0,540,무료배송,True,2025-09-03T11:33:38.926692
89967270366,"나우푸드 마카 500mg 베지 캡슐, 1개, 250정",https://www.coupang.com/vp/products/8184474064?itemId=22932912282&vendorItemId=89967270366&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=26&rank=26,"16,200원",,,5.0,585,조건부 무료배송,True,2025-09-03T11:33:38.926956
3280769420,"나우푸드 커큐민 베지 캡슐, 60정, 1개",https://www.coupang.com/vp/products/5573663?itemId=15789452587&vendorItemId=3280769420&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=27&rank=27,"22,900원","53,990원",57%,5.0,2413,조건부 무료배송,True,2025-09-03T11:33:38.927231
3272967564,"나우푸드 비타민 D-3 10000IU 소프트젤, 120정, 1개",https://www.coupang.com/vp/products/2495701?itemId=2075683&vendorItemId=3272967564&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=28&rank=28,"12,890원","18,350원",29%,5.0,2583,조건부 무료배송,True,2025-09-03T11:33:38.927513
3146720645,"나우푸드 실리엄 허스크 700mg 베지 캡슐, 180정, 1개",https://www.coupang.com/vp/products/356510?itemId=882394&vendorItemId=3146720645&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=29&rank=29,"16,710원","19,210원",13%,4.5,1655,조건부 무료배송,True,2025-09-03T11:33:38.927791
3086685173,"나우푸드 L-아르기닌 500mg 캡슐, 100정, 1개",https://www.coupang.com/vp/products/27897?itemId=17439985821&vendorItemId=3086685173&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=30&rank=30,"10,580원","12,950원",18%,5.0,8094,조건부 무료배송,True,2025-09-03T11:33:38.928064
3180741515,"나우푸드 실리마린 밀크 시슬 추출물 300mg 베지 캡슐, 100정, 1개",https://www.coupang.com/vp/products/7156986260?itemId=13631129686&vendorItemId=3180741515&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=31&rank=31,"17,420원","28,070원",37%,5.0,79568,조건부 무료배송,True,2025-09-03T11:33:38.928338
3086361478,"나우푸드 엽산 800mcg 비타민 B-12 타블렛, 250정, 1개",https://www.coupang.com/vp/products/29304?itemId=70356&vendorItemId=3086361478&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=32&rank=32,"8,170원","9,400원",13%,5.0,3080,조건부 무료배송,True,2025-09-03T11:33:38.928617
89967270672,"나우푸드 마카 500mg 베지 캡슐, 1개, 100정",https://www.coupang.com/vp/products/8402642056?itemId=22932912624&vendorItemId=89967270672&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=33&rank=33,"9,770원","11,240원",13%,5.0,161,조건부 무료배송,True,2025-09-03T11:33:38.928900
3086360450,"나우푸드 EGCg 녹차 추출물 400mg 베지 캡슐, 1개, 90정",https://www.coupang.com/vp/products/8289177965?itemId=17346845686&vendorItemId=3086360450&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=34&rank=34,"11,780원","16,190원",27%,4.5,1436,조건부 무료배송,True,2025-09-03T11:33:38.929179
3086380391,"나우푸드 포타슘 시트레이트 99mg 캡슐, 1개, 180정",https://www.coupang.com/vp/products/29208?itemId=70183&vendorItemId=3086380391&q=나우푸드&searchId=083c1b9690916&sourceType=search&itemsCount=36&searchRank=35&rank=35,"13,230원",,,5.0,5107,조건부 무료배송,True,2025-09-03T11:33:38.929449
3180741515,"나우푸드 실리마린 밀크 시슬 추출물 300mg 베지 캡슐, 100정, 1개",https://www.coupang.com/vp/products/7156986260?itemId=13631129686&vendorItemId=3180741515&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=36&rank=36,"17,420원","28,070원",37%,5.0,79568,조건부 무료배송,True,2025-09-03T11:34:07.886927
3086685173,"나우푸드 L-아르기닌 500mg 캡슐, 100정, 1개",https://www.coupang.com/vp/products/27897?itemId=17439985821&vendorItemId=3086685173&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=37&rank=37,"10,580원","12,950원",18%,5.0,8094,조건부 무료배송,True,2025-09-03T11:34:07.887214
3180779377,"나우푸드 가르시니아 1000mg 타블렛, 120정, 1개",https://www.coupang.com/vp/products/8136129971?itemId=1199582&vendorItemId=3180779377&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=38&rank=38,"19,870원","28,070원",29%,4.5,2896,조건부 무료배송,True,2025-09-03T11:34:07.887495
90023171979,"나우푸드 Super Enzymes 캡슐, 90정, 1개, 90정",https://www.coupang.com/vp/products/8289187179?itemId=20117688902&vendorItemId=90023171979&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=39&rank=39,"19,770원","22,730원",13%,5.0,145,조건부 무료배송,True,2025-09-03T11:34:07.887771
3146720968,"나우푸드 키토산 500mg 베지 캡슐, 240정, 1개",https://www.coupang.com/vp/products/8136129794?itemId=882372&vendorItemId=3146720968&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=40&rank=40,"29,980원","38,870원",22%,4.5,6067,무료배송,True,2025-09-03T11:34:07.888050
3280769420,"나우푸드 커큐민 베지 캡슐, 60정, 1개",https://www.coupang.com/vp/products/5573663?itemId=15789452587&vendorItemId=3280769420&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=41&rank=41,"22,900원","53,990원",57%,5.0,2413,조건부 무료배송,True,2025-09-03T11:34:07.888329
3276044404,"나우푸드 셀레늄 200mcg 베지 캡슐, 1개, 180정",https://www.coupang.com/vp/products/26200?itemId=65359&vendorItemId=3276044404&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=42&rank=42,"13,480원","20,510원",34%,5.0,3029,조건부 무료배송,True,2025-09-03T11:34:07.888686
3180780249,"나우푸드 쏘 팔메토 베리즈 550mg 캡슐, 1개, 100정",https://www.coupang.com/vp/products/8289186862?itemId=13015793179&vendorItemId=3180780249&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=43&rank=43,"12,030원","13,830원",13%,4.5,1034,조건부 무료배송,True,2025-09-03T11:34:07.888964
3213626271,"나우푸드 비타민 D-3 1000 IU 츄어블, 180정, 1개",https://www.coupang.com/vp/products/587388?itemId=2073409&vendorItemId=3213626271&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=44&rank=44,"9,170원","12,950원",29%,5.0,2928,조건부 무료배송,True,2025-09-03T11:34:07.889243
3275482490,"나우푸드 L-타이로신 500mg 캡슐, 120정, 1개",https://www.coupang.com/vp/products/3250876?itemId=65373&vendorItemId=3275482490&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=45&rank=45,"13,600원","17,270원",21%,4.5,1431,조건부 무료배송,True,2025-09-03T11:34:07.889520
3213995873,"나우푸드 크랜베리 베지 캡슐, 90정, 1개",https://www.coupang.com/vp/products/213570881?itemId=11287039564&vendorItemId=3213995873&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=46&rank=46,"16,830원","19,430원",13%,5.0,4327,조건부 무료배송,True,2025-09-03T11:34:07.889801
4503689317,"나우푸드 아슈와간다 450mg 베지 캡슐, 180정, 1개",https://www.coupang.com/vp/products/198179228?itemId=572699985&vendorItemId=4503689317&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=47&rank=47,"19,290원","22,180원",13%,5.0,712,조건부 무료배송,True,2025-09-03T11:34:07.890075
3272970831,"나우푸드 아연 50mg 타블렛, 100정, 1개",https://www.coupang.com/vp/products/8402629321?itemId=23378796956&vendorItemId=3272970831&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=48&rank=48,"7,890원","9,080원",13%,4.5,2664,조건부 무료배송,True,2025-09-03T11:34:07.890350
3086437988,"나우푸드 다이어트 서포트 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/6524004908?itemId=14465810915&vendorItemId=3086437988&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=49&rank=49,"21,840원","33,470원",34%,4.5,1554,조건부 무료배송,True,2025-09-03T11:34:07.890629
3086626931,"나우푸드 L-글루타민 500mg 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/6604214309?itemId=14948586022&vendorItemId=3086626931&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=50&rank=50,"11,580원","16,190원",28%,5.0,2736,조건부 무료배송,True,2025-09-03T11:34:07.890903
3086684815,"나우푸드 L-아르기닌 500mg 캡슐, 250정, 1개",https://www.coupang.com/vp/products/27897?itemId=68212&vendorItemId=3086684815&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=51&rank=51,"18,600원","25,910원",28%,5.0,8094,조건부 무료배송,True,2025-09-03T11:34:07.891176
3086627227,"나우푸드 80억 아시도필러스 & 비피더스 유산균 베지 캡슐 글루텐 프리, 60정, 1개",https://www.coupang.com/vp/products/7650769035?itemId=17430507790&vendorItemId=3086627227&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=52&rank=52,"14,340원","30,230원",52%,4.5,425,조건부 무료배송,True,2025-09-03T11:34:07.891455
3086400292,"나우푸드 베타-글루칸 베지 캡슐, 60정, 1개",https://www.coupang.com/vp/products/29283?itemId=21046647894&vendorItemId=3086400292&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=53&rank=53,"17,130원","26,990원",36%,5.0,6305,조건부 무료배송,True,2025-09-03T11:34:07.891723
3086644774,"나우푸드 철분 18mg 베지 캡슐, 120정, 1개",https://www.coupang.com/vp/products/2557580?itemId=3108009001&vendorItemId=3086644774&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=54&rank=54,"10,480원","12,050원",13%,5.0,2777,조건부 무료배송,True,2025-09-03T11:34:07.892044
88994200972,"나우푸드 가바 500mg 베지 캡슐, 1개, 200정",https://www.coupang.com/vp/products/8289150678?itemId=21946368551&vendorItemId=88994200972&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=55&rank=55,"18,900원","21,730원",13%,4.5,273,조건부 무료배송,True,2025-09-03T11:34:07.892318
3180840274,"나우푸드 브루어스 이스트 650mg 타블렛, 200정, 1개",https://www.coupang.com/vp/products/2487667?itemId=401434&vendorItemId=3180840274&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=56&rank=56,"12,070원","13,880원",13%,5.0,10644,조건부 무료배송,True,2025-09-03T11:34:07.892591
3086587278,"나우푸드 L-테아닌 100mg 베지 캡슐 비건, 90정, 1개",https://www.coupang.com/vp/products/13190956?itemId=55205591&vendorItemId=3086587278&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=57&rank=57,"14,850원","17,070원",13%,4.5,183,조건부 무료배송,True,2025-09-03T11:34:07.892862
89967271031,"나우푸드 더블 스트렝스 타우린 1000mg 베지 캡슐, 1개, 100정",https://www.coupang.com/vp/products/8104064905?itemId=22932913091&vendorItemId=89967271031&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=58&rank=58,"10,630원","12,220원",13%,5.0,517,조건부 무료배송,True,2025-09-03T11:34:07.893136
3085704433,"나우푸드 피 프로틴 파우더 단백질 보충제 언플레이버드, 907g, 1개",https://www.coupang.com/vp/products/1287590329?itemId=12702797833&vendorItemId=3085704433&q=나우푸드&searchId=a705f7c071695&sourceType=search&itemsCount=36&searchRank=59&rank=59,"29,020원","33,360원",13%,4.5,1664,무료배송,True,2025-09-03T11:34:07.893411
