상품링크,모델명,원본 상품명,크롤링된 상품명,최저가,배송비,배송비포함가,배송비정보,쇼핑몰,크롤링시간,개당_수량,맛,상품구성,수량,용량
https://search.shopping.naver.com/catalog/55111536033,PNB00028,땅콩 버터 올드 패션드 크런치 454g(16oz),피넛버터앤코 피넛버터 올드패션 크런치 454g 1개,9400,2500,11900,"배송비
2,500원 포함",로스스토어,2025-09-03 16:53:12,,,,1개,454g
https://search.shopping.naver.com/catalog/55111536033,PNB00028,땅콩 버터 올드 패션드 크런치 454g(16oz),피넛버터앤코 피넛버터 올드패션 크런치 454g 3개,20260,4500,24760,"배송비
4,500원 포함",아이허브 공식스토어,2025-09-03 16:53:15,,,,3개,454g
https://search.shopping.naver.com/catalog/51929366165,CDL10300,"Essentials, 종합비타민 & 미네랄, 천연 오렌지/망고 맛, 237ml(8fl oz)",차일드라이프 종합비타민 & 미네랄천연 오렌지 망고맛 237ml 1개,19150,0,19150,"배송비
무료",지혜의상점,2025-09-03 16:53:31,,,,1개,237ml
https://search.shopping.naver.com/catalog/51929366165,CDL10300,"Essentials, 종합비타민 & 미네랄, 천연 오렌지/망고 맛, 237ml(8fl oz)",차일드라이프 종합비타민 & 미네랄천연 오렌지 망고맛 237ml 2개,37200,0,37200,"배송비
무료",뉴트리픽,2025-09-03 16:53:34,,,,2개,237ml
https://search.shopping.naver.com/catalog/51929366165,CDL10300,"Essentials, 종합비타민 & 미네랄, 천연 오렌지/망고 맛, 237ml(8fl oz)",차일드라이프 종합비타민 & 미네랄천연 오렌지 망고맛 237ml 3개,51470,0,51470,"배송비
무료",G마켓,2025-09-03 16:53:36,,,,3개,237ml
https://search.shopping.naver.com/catalog/51929366165,CDL10300,"Essentials, 종합비타민 & 미네랄, 천연 오렌지/망고 맛, 237ml(8fl oz)",차일드라이프 종합비타민 & 미네랄천연 오렌지 망고맛 237ml 4개,96000,0,96000,"배송비
무료",Grab the Bar,2025-09-03 16:53:39,,,,4개,237ml
https://search.shopping.naver.com/catalog/56440698430,NOW04795,"밀크시슬 추출물, 최대 강도, 750mg, 베지 캡슐 90정",나우푸드 밀크시슬 실리마린 750mg x 90캡슐 1개,25580,4500,30080,"배송비
4,500원 포함",아이허브 공식스토어,2025-09-03 16:53:54,90캡슐,,,1개,
https://search.shopping.naver.com/catalog/56440698430,NOW04795,"밀크시슬 추출물, 최대 강도, 750mg, 베지 캡슐 90정",나우푸드 밀크시슬 실리마린 750mg x 90캡슐 2개,48900,0,48900,"배송비
무료",Besthall,2025-09-03 16:53:57,90캡슐,,,2개,
https://search.shopping.naver.com/catalog/36140881618,SNS01416,"메가 스트렝스 베타 시토스테롤, 375mg, 120정",소스내추럴스 베타시토스테롤 375mg 120타블렛,17780,0,17780,"배송비
무료",사가람,2025-09-03 16:54:06,,,1개,,
https://search.shopping.naver.com/catalog/36140881618,SNS01416,"메가 스트렝스 베타 시토스테롤, 375mg, 120정",소스내추럴스 베타시토스테롤 375mg 120타블렛,27990,15000,42990,"배송비
15,000원 포함",쿠팡,2025-09-03 16:54:08,,,2개,,
https://search.shopping.naver.com/catalog/36140881618,SNS01416,"메가 스트렝스 베타 시토스테롤, 375mg, 120정",소스내추럴스 베타시토스테롤 375mg 120타블렛,54900,5000,59900,"배송비
5,000원 포함",로컬비타,2025-09-03 16:54:18,,,3개,,
https://search.shopping.naver.com/catalog/36140881618,SNS01416,"메가 스트렝스 베타 시토스테롤, 375mg, 120정",소스내추럴스 베타시토스테롤 375mg 120타블렛,53630,20000,73630,"배송비
20,000원 포함",쿠팡,2025-09-03 16:54:21,,,4개,,
https://search.shopping.naver.com/catalog/36140881618,SNS01416,"메가 스트렝스 베타 시토스테롤, 375mg, 120정",소스내추럴스 베타시토스테롤 375mg 120타블렛,100800,9900,110700,"배송비
9,900원 포함",LUXE J,2025-09-03 16:54:24,,,6개,,
https://search.shopping.naver.com/catalog/53548647097,LEX14591,"마그네슘 캡슐, 500 mg, 100 베지 캡슐",라이프익스텐션 마그네슘 500mg x 100캡슐 1개,12950,2500,15450,"배송비
2,500원 포함",G마켓,2025-09-03 16:54:39,100캡슐,,,1개,
https://search.shopping.naver.com/catalog/53548647097,LEX14591,"마그네슘 캡슐, 500 mg, 100 베지 캡슐",라이프익스텐션 마그네슘 500mg x 100캡슐 2개,21720,4900,26620,"배송비
4,900원 포함",물랑 루즈,2025-09-03 16:54:42,100캡슐,,,2개,
https://search.shopping.naver.com/catalog/53548647097,LEX14591,"마그네슘 캡슐, 500 mg, 100 베지 캡슐",라이프익스텐션 마그네슘 500mg x 100캡슐 3개,30240,0,30240,"배송비
무료",아이허브 공식스토어,2025-09-03 16:54:44,100캡슐,,,3개,
https://search.shopping.naver.com/catalog/35343453633,NOW01272,"칼슘 및 마그네슘, 250정",나우푸드 칼슘 앤 마그네슘 250정,24130,0,24130,"배송비
무료",11번가,2025-09-03 16:54:53,,,1개,,
https://search.shopping.naver.com/catalog/35343453633,NOW01272,"칼슘 및 마그네슘, 250정",나우푸드 칼슘 앤 마그네슘 250정,24130,0,24130,"배송비
무료",헬스스프링,2025-09-03 16:54:56,,,2개,,
https://search.shopping.naver.com/catalog/35343453633,NOW01272,"칼슘 및 마그네슘, 250정",나우푸드 칼슘 앤 마그네슘 250정,47200,0,47200,"배송비
무료",헬스스프링,2025-09-03 16:54:58,,,3개,,
https://search.shopping.naver.com/catalog/35343453633,NOW01272,"칼슘 및 마그네슘, 250정",나우푸드 칼슘 앤 마그네슘 250정,87100,0,87100,"배송비
무료",11번가,2025-09-03 16:55:01,,,4개,,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 60캡슐 1개,26250,8000,34250,"배송비
8,000원 포함",롯데ON,2025-09-03 16:55:19,60캡슐,,,1개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 60캡슐 2개,45930,6500,52430,"배송비
6,500원 포함",옥션,2025-09-03 16:55:22,60캡슐,,,2개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 60캡슐 3개,70940,20000,90940,"배송비
20,000원 포함",쿠팡,2025-09-03 16:55:25,60캡슐,,,3개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 60캡슐 4개,92770,20000,112770,"배송비
20,000원 포함",쿠팡,2025-09-03 16:55:28,60캡슐,,,4개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 60캡슐 6개,150390,0,150390,"배송비
무료",G마켓,2025-09-03 16:55:31,60캡슐,,,6개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 30캡슐 1개,18900,0,18900,"배송비
무료",굿 굿 즈,2025-09-03 16:55:40,30캡슐,,,1개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 30캡슐 2개,28960,0,28960,"배송비
무료",아이허브 공식스토어,2025-09-03 16:55:42,30캡슐,,,2개,
https://search.shopping.naver.com/catalog/53530442328,NOW00175,글루타치온 500mg 30베지캡슐,나우푸드 글루타치온 500mg x 30캡슐 3개,43450,0,43450,"배송비
무료",아이허브 공식스토어,2025-09-03 16:55:45,30캡슐,,,3개,
https://search.shopping.naver.com/catalog/51929219772,CGN01054,"LactoBif 반려동물 프로바이오틱스, 50억 CFU, 베지 캡슐 60정",캘리포니아골드뉴트리션 락토비프 반려동물 프로바이오틱스 50억 CFU 400mg x 60포 1개,27500,5000,32500,"배송비
5,000원 포함",N네이쳐웰,2025-09-03 16:55:52,,,,,
https://search.shopping.naver.com/catalog/51929257058,DRB00405,고흡수 코큐텐 바이오페린 100mg 360베지캡슐,닥터스베스트 하이 앱솔션 CoQ10 100mg x 360캡슐 1개,43980,0,43980,"배송비
무료",굿 굿 즈,2025-09-03 16:56:06,360캡슐,,,1개,
https://search.shopping.naver.com/catalog/51929257058,DRB00405,고흡수 코큐텐 바이오페린 100mg 360베지캡슐,닥터스베스트 하이 앱솔션 CoQ10 100mg x 360캡슐 2개,120490,0,120490,"배송비
무료",세이브비타,2025-09-03 16:56:09,360캡슐,,,2개,
https://search.shopping.naver.com/catalog/35316779621,MLI00952,오메가3 프리미엄 피쉬젤라틴 소프트젤 100정,캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 100캡슐,16320,0,16320,"배송비
무료",와이비타민몰,2025-09-03 16:56:18,,,1개,,
https://search.shopping.naver.com/catalog/35316779621,MLI00952,오메가3 프리미엄 피쉬젤라틴 소프트젤 100정,캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 100캡슐,26430,0,26430,"배송비
무료",제이의 구매,2025-09-03 16:56:20,,,2개,,
https://search.shopping.naver.com/catalog/35316779621,MLI00952,오메가3 프리미엄 피쉬젤라틴 소프트젤 100정,캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 100캡슐,39200,0,39200,"배송비
무료",핑크 비타민,2025-09-03 16:56:23,,,3개,,
https://search.shopping.naver.com/catalog/35316779621,MLI00952,오메가3 프리미엄 피쉬젤라틴 소프트젤 100정,캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 100캡슐,51600,0,51600,"배송비
무료",dgm,2025-09-03 16:56:26,,,4개,,
https://search.shopping.naver.com/catalog/35316779621,MLI00952,오메가3 프리미엄 피쉬젤라틴 소프트젤 100정,캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 100캡슐,104450,6900,111350,"배송비
6,900원 포함",베스트비타,2025-09-03 16:56:29,,,5개,,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 60캡슐 1개,13030,0,13030,"배송비
무료",세이브비타,2025-09-03 16:56:44,60캡슐,,,1개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 60캡슐 2개,27880,4500,32380,"배송비
4,500원 포함",옥션,2025-09-03 16:56:47,60캡슐,,,2개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 60캡슐 3개,35070,0,35070,"배송비
무료",옥션,2025-09-03 16:56:50,60캡슐,,,3개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 60캡슐 4개,46760,0,46760,"배송비
무료",옥션,2025-09-03 16:56:53,60캡슐,,,4개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 120캡슐 1개,16890,0,16890,"배송비
무료",세이브비타,2025-09-03 16:57:03,120캡슐,,,1개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 120캡슐 2개,37010,0,37010,"배송비
무료",헬로 유로,2025-09-03 16:57:06,120캡슐,,,2개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 120캡슐 3개,55290,0,55290,"배송비
무료",헬로 유로,2025-09-03 16:57:09,120캡슐,,,3개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 120캡슐 4개,70990,29900,100890,"배송비
29,900원 포함",강시2023,2025-09-03 16:57:12,120캡슐,,,4개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 120캡슐 6개,137880,5000,142880,"배송비
5,000원 포함",엘로우프리지어2,2025-09-03 16:57:15,120캡슐,,,6개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 180정 1개,26580,0,26580,"배송비
무료",옥션,2025-09-03 16:57:24,180정,,,1개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 180정 2개,54910,0,54910,"배송비
무료",옥션,2025-09-03 16:57:27,180정,,,2개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 180정 3개,88600,0,88600,"배송비
무료",쿠팡,2025-09-03 16:57:30,180정,,,3개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 180정 4개,130810,0,130810,"배송비
무료",G마켓,2025-09-03 16:57:33,180정,,,4개,
https://search.shopping.naver.com/catalog/53546968145,DRB00369,"Lutemax 2020 함유 루테인, 20mg, 소프트젤 60정",닥터스베스트 루테인 20mg x 180정 5개,198500,0,198500,"배송비
무료",해변의카프카,2025-09-03 16:57:36,180정,,,5개,
https://search.shopping.naver.com/catalog/35415438618,DRB00273,"엑스트라 스트렝스 징코, 120mg, 베지 캡슐 360정",닥터스베스트 엑스트라 스트렝스 징코 120mg 360캡슐,28170,0,28170,"배송비
무료",세이브비타,2025-09-03 16:57:44,,,1개,,
https://search.shopping.naver.com/catalog/35415438618,DRB00273,"엑스트라 스트렝스 징코, 120mg, 베지 캡슐 360정",닥터스베스트 엑스트라 스트렝스 징코 120mg 360캡슐,54800,20000,74800,"배송비
20,000원 포함",쿠팡,2025-09-03 16:57:47,,,2개,,
https://search.shopping.naver.com/catalog/35415438618,DRB00273,"엑스트라 스트렝스 징코, 120mg, 베지 캡슐 360정",닥터스베스트 엑스트라 스트렝스 징코 120mg 360캡슐,98800,9900,108700,"배송비
9,900원 포함",우리의직구,2025-09-03 16:57:50,,,3개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,16570,4500,21070,"배송비
4,500원 포함",아이허브 공식스토어,2025-09-03 16:57:58,,,1개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,27600,4500,32100,"배송비
4,500원 포함",옥션,2025-09-03 16:58:01,,,2개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,36210,0,36210,"배송비
무료",G마켓,2025-09-03 16:58:04,,,3개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,73800,9900,83700,"배송비
9,900원 포함",넥스트상점,2025-09-03 16:58:07,,,4개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,101900,0,101900,"배송비
무료",리즈박스 - Rizbox,2025-09-03 16:58:09,,,5개,,
https://search.shopping.naver.com/catalog/29025310588,NOW01294,"마그네슘 시트레이트, 베지 캡슐 120정",나우푸드 마그네슘 시트레이트 베지 캡슐 120개입,121900,0,121900,"배송비
무료",리즈박스 - Rizbox,2025-09-03 16:58:12,,,6개,,
https://search.shopping.naver.com/catalog/35416072619,NOW03230,"크랜베리 캡슐, 베지 캡슐 100정",나우푸드 크랜베리 캡슐 베지 캡슐 100정,17760,0,17760,"배송비
무료",사가람,2025-09-03 16:58:22,,,1개,,
https://search.shopping.naver.com/catalog/35416072619,NOW03230,"크랜베리 캡슐, 베지 캡슐 100정",나우푸드 크랜베리 캡슐 베지 캡슐 100정,31690,15000,46690,"배송비
15,000원 포함",쿠팡,2025-09-03 16:58:25,,,2개,,
https://search.shopping.naver.com/catalog/35416072619,NOW03230,"크랜베리 캡슐, 베지 캡슐 100정",나우푸드 크랜베리 캡슐 베지 캡슐 100정,43650,20000,63650,"배송비
20,000원 포함",쿠팡,2025-09-03 16:58:28,,,3개,,
https://search.shopping.naver.com/catalog/35416072619,NOW03230,"크랜베리 캡슐, 베지 캡슐 100정",나우푸드 크랜베리 캡슐 베지 캡슐 100정,57460,20000,77460,"배송비
20,000원 포함",쿠팡,2025-09-03 16:58:30,,,4개,,
https://search.shopping.naver.com/catalog/35416072619,NOW03230,"크랜베리 캡슐, 베지 캡슐 100정",나우푸드 크랜베리 캡슐 베지 캡슐 100정,74980,0,74980,"배송비
무료",쿠팡,2025-09-03 16:58:33,,,5개,,
https://search.shopping.naver.com/catalog/35368487620,DRB00081,OptiMSM  글루코사민 콘드로이틴 MSM 베지캡슐 240정,닥터스베스트 글루코사민 콘드로이틴 MSM 240캡슐,28960,0,28960,"배송비
무료",아이허브 공식스토어,2025-09-03 16:58:42,,,1개,,
https://search.shopping.naver.com/catalog/35368487620,DRB00081,OptiMSM  글루코사민 콘드로이틴 MSM 베지캡슐 240정,닥터스베스트 글루코사민 콘드로이틴 MSM 240캡슐,59280,0,59280,"배송비
무료",세이브비타,2025-09-03 16:58:44,,,2개,,
https://search.shopping.naver.com/catalog/35368487620,DRB00081,OptiMSM  글루코사민 콘드로이틴 MSM 베지캡슐 240정,닥터스베스트 글루코사민 콘드로이틴 MSM 240캡슐,91930,0,91930,"배송비
무료",11번가,2025-09-03 16:58:47,,,3개,,
https://search.shopping.naver.com/catalog/35368487620,DRB00081,OptiMSM  글루코사민 콘드로이틴 MSM 베지캡슐 240정,닥터스베스트 글루코사민 콘드로이틴 MSM 240캡슐,173900,0,173900,"배송비
무료",줄투와트,2025-09-03 16:58:50,,,4개,,
https://search.shopping.naver.com/catalog/35368487620,DRB00081,OptiMSM  글루코사민 콘드로이틴 MSM 베지캡슐 240정,닥터스베스트 글루코사민 콘드로이틴 MSM 240캡슐,171200,0,171200,"배송비
무료",퀵어스몰,2025-09-03 16:58:53,,,5개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,11690,0,11690,"배송비
무료",세이브비타,2025-09-03 16:59:01,,,1개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,28300,100,28400,"배송비
100원 포함",하늘 마켓,2025-09-03 16:59:04,,,2개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,39060,0,39060,"배송비
무료",나미의 다락방,2025-09-03 16:59:07,,,3개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,46690,0,46690,"배송비
무료",하루의스토어,2025-09-03 16:59:10,,,4개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,84800,10000,94800,"배송비
10,000원 포함",SP 생활건강,2025-09-03 16:59:12,,,5개,,
https://search.shopping.naver.com/catalog/35368153619,DRB00076,"OptiMSM 함유 MSM 분말, 250g(8.8oz)",닥터스베스트 MSM 파우더 250g,101800,10000,111800,"배송비
10,000원 포함",SP 생활건강,2025-09-03 16:59:15,,,6개,,
https://search.shopping.naver.com/catalog/35324664618,CGN01330,"오메가3, 프리미엄 피쉬 오일, 피쉬 젤라틴 소프트젤 240정",캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 240캡슐,23770,0,23770,"배송비
무료",롯데ON,2025-09-03 16:59:23,,,1개,,
https://search.shopping.naver.com/catalog/35324664618,CGN01330,"오메가3, 프리미엄 피쉬 오일, 피쉬 젤라틴 소프트젤 240정",캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 240캡슐,50860,0,50860,"배송비
무료",옥션,2025-09-03 16:59:26,,,2개,,
https://search.shopping.naver.com/catalog/35324664618,CGN01330,"오메가3, 프리미엄 피쉬 오일, 피쉬 젤라틴 소프트젤 240정",캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 240캡슐,74800,0,74800,"배송비
무료",PLAINLIVING,2025-09-03 16:59:29,,,3개,,
https://search.shopping.naver.com/catalog/35324664618,CGN01330,"오메가3, 프리미엄 피쉬 오일, 피쉬 젤라틴 소프트젤 240정",캘리포니아골드뉴트리션 오메가3 프리미엄 피쉬 오일 240캡슐,138800,19900,158700,"배송비
19,900원 포함",우리의직구,2025-09-03 16:59:31,,,5개,,
https://search.shopping.naver.com/catalog/54312647504,DRB00107,"흡수율이 높은 커큐민, 베지 캡슐 120정(캡슐당 500mg)",닥터스베스트 고흡수 커큐민 500mg 캡슐 120정,34790,0,34790,"배송비
무료",아이허브 공식스토어,2025-09-03 16:59:38,,,,,
https://search.shopping.naver.com/catalog/53599886523,DRB00333,"Q-C를 함유한 순수 비타민C 분말, 250g(8.8oz)",닥터스베스트 퓨어 비타민C 파우더 250g 1개,19970,0,19970,"배송비
무료",비타케어365,2025-09-03 16:59:53,,,,1개,250g
https://search.shopping.naver.com/catalog/53599886523,DRB00333,"Q-C를 함유한 순수 비타민C 분말, 250g(8.8oz)",닥터스베스트 퓨어 비타민C 파우더 250g 2개,34370,0,34370,"배송비
무료",세이브비타,2025-09-03 16:59:56,,,,2개,250g
https://search.shopping.naver.com/catalog/53599886523,DRB00333,"Q-C를 함유한 순수 비타민C 분말, 250g(8.8oz)",닥터스베스트 퓨어 비타민C 파우더 250g 3개,51570,0,51570,"배송비
무료",옥션,2025-09-03 16:59:59,,,,3개,250g
